City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Waddan,LY,2022-10-18 19:04:17,29.1614,16.139,72.97,52,94,9.4
293,La Ronge,CA,2022-10-18 19:00:31,55.1001,-105.2842,58.82,40,67,6.26
294,Xai-Xai,MZ,2022-10-18 19:04:18,-25.0519,33.6442,72.86,83,30,8.3
295,Euclides Da Cunha,BR,2022-10-18 19:04:19,-10.5075,-39.0158,88.81,29,48,18.03
296,Hanzhong,CN,2022-10-18 19:04:19,33.0728,107.0303,55.27,73,0,1.45
297,Necochea,AR,2022-10-18 19:04:20,-38.5473,-58.7368,66.9,50,100,14.56
298,Mattru,SL,2022-10-18 19:04:20,7.6244,-11.8332,75.29,95,90,3.31
299,Henties Bay,NA,2022-10-18 19:04:21,-22.116,14.2845,59.85,86,4,5.35
300,Bitung,ID,2022-10-18 19:04:22,1.4451,125.1824,76.05,81,33,3.02
301,Baruun-Urt,MN,2022-10-18 19:04:22,46.6806,113.2792,36.05,23,7,12.64
302,Toropets,RU,2022-10-18 19:04:22,56.4978,31.6353,45.66,94,100,1.88
303,Chapais,CA,2022-10-18 19:04:23,49.7834,-74.8492,47.98,90,100,12.41
304,Merida,MX,2022-10-18 19:00:03,20.9667,-89.6167,85.01,76,100,4.0
305,Ambilobe,MG,2022-10-18 19:04:24,-13.2,49.05,71.87,65,17,5.19
306,Sonari,IN,2022-10-18 19:04:25,27.0667,95.0333,67.71,96,0,1.83
307,Ratnagiri,IN,2022-10-18 19:04:27,16.9833,73.3,78.6,87,99,4.29
308,Kavieng,PG,2022-10-18 19:05:27,-2.5744,150.7967,81.81,71,100,16.84
309,Broken Hill,AU,2022-10-18 19:05:28,-31.95,141.4333,55.08,89,100,17.56
310,Mongo,TD,2022-10-18 19:05:28,12.1844,18.693,90.14,28,82,5.44
311,Weligama,LK,2022-10-18 19:05:29,5.9667,80.4167,75.94,91,100,10.54
312,Tomter,NO,2022-10-18 19:05:29,59.65,11.0,42.19,93,2,4.68
313,Pryazha,RU,2022-10-18 19:05:30,61.6926,33.6216,40.69,89,100,2.84
314,Naze,JP,2022-10-18 19:05:30,28.3667,129.4833,69.78,77,100,18.7
315,Hamilton,US,2022-10-18 19:02:34,39.1834,-84.5333,45.39,64,100,18.41
316,Muroto,JP,2022-10-18 19:05:31,33.2833,134.15,62.85,69,13,15.5
317,Ballina,AU,2022-10-18 19:05:32,-28.8667,153.5667,65.01,93,100,7.43
318,Arraial Do Cabo,BR,2022-10-18 19:05:32,-22.9661,-42.0278,76.86,83,40,25.32
319,Kalmunai,LK,2022-10-18 19:05:32,7.4167,81.8167,80.08,79,100,5.73
320,Ust-Tsilma,RU,2022-10-18 19:05:33,65.441,52.1498,40.91,91,100,7.58
321,Leh,IN,2022-10-18 19:05:33,34.1667,77.5833,32.72,62,84,2.08
322,Chalons-En-Champagne,FR,2022-10-18 19:05:34,48.9539,4.3672,61.83,97,77,5.77
323,Port Moresby,PG,2022-10-18 19:05:34,-9.4431,147.1797,76.28,89,100,3.53
324,Mayskiy,RU,2022-10-18 19:05:35,47.6931,40.1025,47.61,48,14,5.75
325,Churapcha,RU,2022-10-18 19:05:35,62.0025,132.4325,6.69,100,95,3.44
326,Turukhansk,RU,2022-10-18 19:05:36,65.8167,87.9833,32.04,99,100,8.25
327,Batagay,RU,2022-10-18 19:05:36,67.6333,134.6333,-2.63,100,85,3.94
328,Fuerte Olimpo,PY,2022-10-18 19:05:37,-21.0415,-57.8738,74.71,94,100,2.8
329,Bambous Virieux,MU,2022-10-18 19:05:37,-20.3428,57.7575,70.05,73,40,9.22
330,Inuvik,CA,2022-10-18 19:05:37,68.3499,-133.7218,25.56,100,100,4.61
331,Warri,NG,2022-10-18 19:05:38,5.5167,5.75,78.76,86,100,4.74
332,Kahului,US,2022-10-18 19:04:16,20.8947,-156.47,84.22,63,20,5.75
333,Comodoro Rivadavia,AR,2022-10-18 19:05:38,-45.8667,-67.5,84.06,15,0,18.41
334,Guanica,PR,2022-10-18 19:05:39,17.9716,-66.908,86.52,83,6,10.87
335,Eustis,US,2022-10-18 19:05:39,28.8528,-81.6853,83.03,68,75,5.75
336,Mount Isa,AU,2022-10-18 19:05:40,-20.7333,139.5,71.37,100,27,1.14
337,Ust-Nera,RU,2022-10-18 19:05:40,64.5667,143.2,-3.87,100,100,1.3
338,Sitio Novo Do Tocantins,BR,2022-10-18 19:05:41,-5.5183,-47.4611,99.64,21,81,5.35
339,Kununurra,AU,2022-10-18 19:05:41,-15.7667,128.7333,78.78,78,79,3.44
340,Ihosy,MG,2022-10-18 19:05:42,-22.4,46.1167,62.62,86,7,12.21
341,Tagusao,PH,2022-10-18 19:05:42,9.1924,117.8141,79.05,87,96,6.13
342,Trogir,HR,2022-10-18 19:05:43,43.5125,16.2517,68.05,68,0,13.8
343,Acajutla,SV,2022-10-18 19:05:43,13.5928,-89.8275,83.55,74,93,6.55
344,Nova Russas,BR,2022-10-18 19:05:43,-4.7067,-40.5631,95.81,25,89,7.29
345,Goundi,TD,2022-10-18 19:05:44,9.3627,17.366,76.62,77,34,3.2
346,Olginskaya,RU,2022-10-18 19:05:45,47.1879,39.9492,52.93,38,78,4.36
347,Port Blair,IN,2022-10-18 19:05:45,11.6667,92.75,79.48,84,100,1.86
348,Santa Cruz Del Sur,CU,2022-10-18 19:05:46,20.7147,-77.9956,84.94,65,7,7.31
349,Kaya,BF,2022-10-18 19:05:46,13.0917,-1.0844,88.39,21,5,2.21
350,Fayaoue,NC,2022-10-18 19:05:47,-20.65,166.5333,75.4,77,58,16.96
351,Vostok,RU,2022-10-18 19:05:47,46.4856,135.8833,26.67,75,3,5.57
352,Monrovia,LR,2022-10-18 19:00:53,6.3005,-10.7969,76.77,82,19,6.15
353,Bontang,ID,2022-10-18 19:05:48,0.1333,117.5,77.61,90,100,4.63
354,Amuntai,ID,2022-10-18 19:05:48,-2.4177,115.2494,74.34,98,100,0.89
355,Orahovac,XK,2022-10-18 19:06:49,42.3994,20.6547,46.26,54,40,1.5
356,Merauke,ID,2022-10-18 19:06:49,-8.4667,140.3333,76.35,92,100,7.83
357,Rorvik,NO,2022-10-18 19:06:49,64.8621,11.2373,42.91,87,75,8.05
358,Marseille,FR,2022-10-18 19:05:07,43.3333,5.5,65.88,65,0,3.74
359,Burgos,ES,2022-10-18 19:06:50,42.3394,-3.7079,68.41,45,0,11.5
360,Mabay,PH,2022-10-18 19:06:51,6.0577,124.4666,79.2,85,100,4.41
361,San Andres,CO,2022-10-18 19:06:51,12.5847,-81.7006,86.02,74,40,9.22
362,Rongcheng,CN,2022-10-18 19:06:51,30.634,117.8517,47.14,49,0,3.74
363,Korla,CN,2022-10-18 19:06:52,41.7597,86.1469,54.19,20,98,2.42
364,Korem,ET,2022-10-18 19:06:52,12.5058,39.5228,58.23,59,32,6.06
365,Maragogi,BR,2022-10-18 19:06:53,-9.0122,-35.2225,78.39,76,24,10.38
366,Mahibadhoo,MV,2022-10-18 19:02:01,3.7833,72.9667,81.34,76,100,15.39
367,Saldanha,ZA,2022-10-18 19:06:53,-33.0117,17.9442,61.07,92,100,15.97
368,Estelle,US,2022-10-18 19:06:54,29.8458,-90.1067,66.0,34,75,11.5
369,Cabo San Lucas,MX,2022-10-18 19:06:54,22.8909,-109.9124,87.19,61,20,14.97
370,Alexandria,EG,2022-10-18 19:04:06,31.2156,29.9553,73.4,72,6,10.85
371,Port Hawkesbury,CA,2022-10-18 19:06:08,45.6169,-61.3485,67.91,93,15,3.0
372,Novouzensk,RU,2022-10-18 19:06:55,50.4592,48.1431,53.15,52,100,19.13
373,Sao Felix Do Xingu,BR,2022-10-18 19:06:56,-6.6447,-51.995,89.55,45,69,5.44
374,Ngunguru,NZ,2022-10-18 19:06:56,-35.6167,174.5,53.62,79,15,9.71
375,Vila Franca Do Campo,PT,2022-10-18 19:06:57,37.7167,-25.4333,63.01,71,100,17.29
376,Viljoenskroon,ZA,2022-10-18 19:06:57,-27.2084,26.9485,66.18,60,41,2.91
377,Rocha,UY,2022-10-18 19:06:57,-34.4833,-54.3333,63.75,76,100,14.94
378,Gamba,GA,2022-10-18 19:06:58,-2.65,10.0,77.72,85,100,9.31
379,Yizheng,CN,2022-10-18 19:06:58,24.6706,103.4296,43.63,76,88,4.09
380,Nabisar,PK,2022-10-18 19:06:59,25.0685,69.6419,80.29,39,1,8.93
381,Price,US,2022-10-18 19:06:59,39.5994,-110.8107,69.12,19,0,3.44
382,Bathsheba,BB,2022-10-18 19:06:59,13.2167,-59.5167,88.41,66,20,11.5
383,Akle,PH,2022-10-18 19:07:00,15.0482,121.0733,75.79,98,100,3.44
384,Chalmette,US,2022-10-18 19:07:01,29.9427,-89.9634,66.0,33,0,16.11
385,Yulara,AU,2022-10-18 19:07:01,-25.2406,130.9889,58.71,70,0,8.43
386,Melo,UY,2022-10-18 19:07:01,-32.3667,-54.1833,66.09,84,93,17.43
387,Nome,US,2022-10-18 19:07:02,64.5011,-165.4064,35.67,87,100,0.0
388,Pevek,RU,2022-10-18 19:07:03,69.7008,170.3133,2.44,95,100,4.81
389,Majene,ID,2022-10-18 19:06:51,-3.5403,118.9707,77.88,84,100,1.83
390,Sangar,RU,2022-10-18 19:07:04,63.9242,127.4739,13.93,87,100,5.82
391,Saint-Pierre,RE,2022-10-18 19:07:05,-21.3393,55.4781,67.91,73,0,5.75
392,Celendin,PE,2022-10-18 19:07:05,-6.8703,-78.1517,61.32,57,88,5.08
393,The Valley,AI,2022-10-18 19:07:06,18.217,-63.0578,86.83,74,20,9.22
394,Alegrete,BR,2022-10-18 19:07:06,-29.7831,-55.7919,74.05,68,91,15.17
395,Ust-Kuyga,RU,2022-10-18 19:07:07,70.0167,135.6,3.42,100,100,6.35
396,Puerto Baquerizo Moreno,EC,2022-10-18 19:07:08,-0.9,-89.6,74.39,69,20,16.11
397,Coihaique,CL,2022-10-18 19:07:09,-45.5752,-72.0662,69.75,16,0,8.05
398,Sal Rei,CV,2022-10-18 19:07:09,16.1833,-22.9167,86.2,51,75,9.22
399,Kiunga,PG,2022-10-18 19:07:10,-6.1219,141.2906,70.93,98,100,2.39
400,Husavik,IS,2022-10-18 19:07:10,66.0449,-17.3389,36.59,78,100,9.84
401,Beringovskiy,RU,2022-10-18 19:06:44,63.05,179.3167,39.27,90,100,28.25
402,Abu Zabad,SD,2022-10-18 19:07:11,12.35,29.25,84.63,31,11,5.79
403,Ancud,CL,2022-10-18 19:07:43,-41.8697,-73.8203,74.23,71,67,6.96
404,Half Moon Bay,US,2022-10-18 19:08:12,37.4636,-122.4286,78.96,63,0,3.44
405,Narsaq,GL,2022-10-18 19:07:40,60.9167,-46.05,35.82,78,100,8.95
406,Gizo,SB,2022-10-18 19:08:13,-8.103,156.8419,81.21,77,87,4.92
407,Sitka,US,2022-10-18 19:08:13,57.0531,-135.33,58.89,77,100,13.8
408,Mitzic,GA,2022-10-18 19:08:14,0.7821,11.549,69.98,97,100,3.0
409,Nishihara,JP,2022-10-18 19:08:14,26.1842,127.7558,72.68,68,100,24.16
410,Mega,ET,2022-10-18 19:08:15,4.05,38.3,61.45,79,47,6.46
411,Rabo De Peixe,PT,2022-10-18 19:08:15,37.8,-25.5833,62.11,93,40,20.71
412,Sao Joao Da Barra,BR,2022-10-18 19:08:16,-21.6403,-41.0511,82.49,80,14,15.99
413,Havre-Saint-Pierre,CA,2022-10-18 19:08:17,50.2334,-63.5986,48.56,100,100,16.11
414,Lorengau,PG,2022-10-18 19:08:17,-2.0226,147.2712,82.99,70,100,12.91
415,Nikolsk,RU,2022-10-18 19:08:18,53.7189,46.0712,45.16,90,100,18.66
416,Nagahama,JP,2022-10-18 19:08:18,35.3833,136.2667,54.66,37,0,5.23
417,Katobu,ID,2022-10-18 19:08:19,-4.9408,122.5276,75.38,93,88,2.1
418,Biltine,TD,2022-10-18 19:08:19,14.5333,20.9167,86.99,18,2,8.21
419,Teahupoo,PF,2022-10-18 19:08:20,-17.8333,-149.2667,75.16,81,34,15.21
420,Abay,KZ,2022-10-18 19:08:22,49.6311,72.8539,37.78,62,61,6.2
421,Menongue,AO,2022-10-18 19:08:22,-14.6585,17.691,72.61,38,72,4.21
422,Kenai,US,2022-10-18 19:08:23,60.5544,-151.2583,44.15,89,40,16.11
423,Gasa,PS,2022-10-18 19:08:24,31.5,34.4667,68.88,62,5,4.99
424,Sechura,PE,2022-10-18 19:08:24,-5.5569,-80.8222,74.98,56,27,15.01
425,Olinda,BR,2022-10-18 19:04:07,-8.0089,-34.8553,80.33,69,75,11.5
426,Gemena,CD,2022-10-18 19:08:25,3.25,19.7667,71.15,95,91,1.79
427,Washington,US,2022-10-18 19:04:39,47.5001,-120.5015,71.15,24,0,3.69
428,Millinocket,US,2022-10-18 19:08:27,45.6573,-68.7098,60.91,100,100,8.05
429,Boguchany,RU,2022-10-18 19:08:27,58.3814,97.4531,34.47,93,100,5.44
430,Buraydah,SA,2022-10-18 19:04:30,26.326,43.975,77.4,13,67,2.3
431,Tigil,RU,2022-10-18 19:08:28,57.8,158.6667,25.7,93,100,12.08
432,Yasnyy,RU,2022-10-18 19:08:29,51.0333,59.8742,39.16,68,20,11.32
433,Bucerias,MX,2022-10-18 19:04:44,20.75,-105.3333,88.99,70,100,8.05
434,Santa Isabel,BR,2022-10-18 19:08:30,-23.3156,-46.2214,67.3,98,100,7.52
435,Palmer,US,2022-10-18 19:08:30,42.1584,-72.3287,61.63,42,9,1.99
436,Sungai Besar,MY,2022-10-18 19:08:30,3.6746,100.9867,76.66,91,49,4.56
437,Ambam,CM,2022-10-18 19:08:31,2.3833,11.2833,69.71,97,100,1.16
438,Olafsvik,IS,2022-10-18 19:08:31,64.8945,-23.7142,44.62,80,98,16.35
439,Stornoway,GB,2022-10-18 19:08:32,58.2093,-6.3865,49.96,84,20,11.5
440,Hunfeld,DE,2022-10-18 19:08:32,50.6797,9.7673,58.73,99,79,2.64
441,Pangkalanbuun,ID,2022-10-18 19:08:33,-2.6833,111.6167,74.53,97,100,2.98
442,Itabera,BR,2022-10-18 19:08:33,-23.8619,-49.1372,64.74,89,100,6.53
443,Ifo,NG,2022-10-18 19:08:16,6.8144,3.1958,77.7,86,80,6.71
444,Morondava,MG,2022-10-18 19:08:34,-20.2833,44.2833,77.56,81,12,12.41
445,Tual,ID,2022-10-18 19:08:34,-5.6667,132.75,83.84,72,99,6.38
446,Veraval,IN,2022-10-18 19:09:36,20.9,70.3667,81.16,68,49,4.5
447,Yashkino,RU,2022-10-18 19:09:37,55.8736,85.4265,35.78,96,100,8.52
448,Port Hedland,AU,2022-10-18 19:09:38,-20.3167,118.5667,66.25,72,0,6.91
449,Baykit,RU,2022-10-18 19:06:36,61.67,96.37,30.67,90,98,4.34
450,Tchollire,CM,2022-10-18 19:09:38,8.4022,14.1698,71.71,93,99,3.02
451,Sulangan,PH,2022-10-18 19:09:40,11.1373,123.7228,82.83,75,100,7.0
452,Choya,RU,2022-10-18 19:09:40,52.0108,86.5467,38.32,96,99,3.2
453,Okhotsk,RU,2022-10-18 19:09:41,59.3833,143.3,22.62,55,3,21.03
454,Labuhan,ID,2022-10-18 19:09:41,-6.8844,112.2051,77.92,87,100,5.3
455,Neuquen,AR,2022-10-18 19:06:54,-38.9516,-68.0591,72.57,35,100,17.0
456,Sorland,NO,2022-10-18 19:09:42,67.667,12.6934,46.26,63,100,14.47
457,Montepuez,MZ,2022-10-18 19:09:42,-13.1256,38.9997,74.28,59,69,7.81
458,Burnie,AU,2022-10-18 19:09:42,-41.0667,145.9167,46.94,80,7,5.77
459,Eyl,SO,2022-10-18 19:09:43,7.9803,49.8164,79.41,76,39,14.52
460,Coquimbo,CL,2022-10-18 19:08:47,-29.9533,-71.3436,62.33,63,0,12.66
461,Campohermoso,ES,2022-10-18 19:09:44,36.9357,-2.1337,75.11,74,71,7.2
462,Kropotkin,RU,2022-10-18 19:09:44,45.4375,40.5756,54.57,71,0,5.99
463,Rupert,US,2022-10-18 19:09:45,42.6191,-113.6772,66.15,32,0,4.61
464,Nadvoitsy,RU,2022-10-18 19:09:45,63.8667,34.3167,35.94,91,62,6.87
465,Rockport,US,2022-10-18 19:09:46,28.0206,-97.0544,65.03,89,0,10.36
466,Shelburne,CA,2022-10-18 19:09:46,44.0787,-80.2041,41.31,85,100,11.86
467,Parsabad,IR,2022-10-18 19:09:46,39.6482,47.9174,59.07,74,97,10.31
468,Wladyslawowo,PL,2022-10-18 19:09:47,54.7909,18.4009,53.94,81,2,18.52
469,Abashiri,JP,2022-10-18 19:09:47,44.0213,144.2697,43.95,83,92,10.65
470,Manzanillo,CU,2022-10-18 19:05:40,20.3433,-77.1167,85.05,67,65,8.03
471,Kaitangata,NZ,2022-10-18 19:09:48,-46.2817,169.8464,41.52,78,71,7.05
472,Farafangana,MG,2022-10-18 19:09:48,-22.8167,47.8333,69.89,82,16,6.33
473,Tetouan,MA,2022-10-18 19:06:00,35.5711,-5.3724,70.57,78,75,4.61
474,Hermosillo,MX,2022-10-18 19:09:49,29.0667,-110.9667,90.91,34,0,6.91
475,Chernyshevskiy,RU,2022-10-18 19:09:49,63.0128,112.4714,24.37,91,100,7.14
476,Ouidah,BJ,2022-10-18 19:09:50,6.3631,2.0851,78.28,86,93,7.63
477,San Rafael,AR,2022-10-18 19:09:50,-34.6177,-68.3301,52.39,93,100,8.3
478,Kuragino,RU,2022-10-18 19:09:51,53.8975,92.6725,37.6,82,100,4.9
479,Mokhsogollokh,RU,2022-10-18 19:09:52,61.4681,128.9203,19.81,99,100,1.79
480,Juneau,US,2022-10-18 19:05:11,58.3019,-134.4197,52.11,100,100,10.36
481,Daru,PG,2022-10-18 19:09:53,-9.0763,143.2092,79.2,85,48,7.7
482,Iralaya,HN,2022-10-18 19:09:53,15.0,-83.2333,84.25,72,57,6.85
483,Tarrafal,CV,2022-10-18 19:09:54,15.2833,-23.7667,81.39,85,91,11.07
484,West Wendover,US,2022-10-18 19:09:54,40.7391,-114.0733,68.95,16,0,2.71
485,Saint-Michel-Des-Saints,CA,2022-10-18 19:09:55,46.6834,-73.9159,47.93,88,100,0.78
486,Doha,QA,2022-10-18 19:08:37,25.2867,51.5333,85.98,62,0,2.3
487,Clyde River,CA,2022-10-18 19:09:56,70.4692,-68.5914,17.91,89,99,9.13
488,Faya,SA,2022-10-18 19:09:57,18.3851,42.4509,64.92,31,96,7.63
489,Poum,NC,2022-10-18 19:08:50,-20.2333,164.0167,75.45,79,8,8.46
490,Olden,NO,2022-10-18 19:09:57,61.8364,6.8064,45.34,87,99,5.53
491,San Patricio,US,2022-10-18 19:07:36,28.017,-97.5169,66.09,26,100,10.8
492,Lodja,CD,2022-10-18 19:09:58,-3.4833,23.4333,70.07,95,100,1.16
493,Ketchikan,US,2022-10-18 19:10:58,55.3422,-131.6461,58.98,94,100,12.66
494,Berberati,CF,2022-10-18 19:10:59,4.2612,15.7922,70.02,95,100,1.48
495,Sobolevo,RU,2022-10-18 19:10:59,54.4299,31.8996,52.3,87,100,6.87
496,Harindanga,IN,2022-10-18 19:11:00,22.0383,88.3214,76.59,78,98,4.5
497,Ixtapa,MX,2022-10-18 19:11:01,20.7,-105.2,87.22,70,100,8.05
498,Oskarshamn,SE,2022-10-18 19:11:02,57.2645,16.4484,51.98,84,92,11.97
499,Helena,US,2022-10-18 19:08:20,46.5927,-112.0361,68.18,47,0,0.0
500,Nurota,UZ,2022-10-18 19:10:40,40.5614,65.6886,51.55,38,100,7.45
501,Aswan,EG,2022-10-18 19:11:04,24.0934,32.907,82.89,28,2,17.0
502,Antofagasta,CL,2022-10-18 19:11:04,-23.65,-70.4,61.88,67,19,8.32
503,North Platte,US,2022-10-18 19:09:15,41.1239,-100.7654,52.07,28,0,8.01
504,Manicore,BR,2022-10-18 19:11:05,-5.8092,-61.3003,79.81,72,99,3.13
505,Hervey Bay,AU,2022-10-18 19:11:05,-25.2986,152.8535,68.02,85,100,11.01
506,Kearney,US,2022-10-18 19:11:06,40.6995,-99.0815,45.16,24,0,6.91
507,Yukhnov,RU,2022-10-18 19:11:06,54.7444,35.2297,51.98,86,100,7.47
508,Mbarara,UG,2022-10-18 19:11:08,-0.608,30.65,63.86,93,100,0.34
509,Waycross,US,2022-10-18 19:10:20,31.2136,-82.354,66.45,28,0,10.36
510,Kirakira,SB,2022-10-18 19:11:08,-10.4544,161.9205,79.57,83,50,5.53
511,Saint-Augustin,CA,2022-10-18 19:11:09,51.226,-58.6502,55.72,69,100,4.34
512,Santa Cruz,BO,2022-10-18 19:07:01,-17.8,-63.1667,80.06,61,75,11.5
513,Bogorodskoye,RU,2022-10-18 19:11:09,56.55,37.8833,42.42,88,100,8.66
514,Salinopolis,BR,2022-10-18 19:11:10,-0.6136,-47.3561,84.07,70,90,16.8
515,Adrar,MR,2022-10-18 19:11:10,20.5022,-10.0711,92.64,11,100,9.17
516,Xining,CN,2022-10-18 19:06:47,36.6167,101.7667,44.11,41,100,0.94
517,Peterhead,GB,2022-10-18 19:08:03,57.5058,-1.7981,46.45,81,100,8.72
518,Timmins,CA,2022-10-18 19:11:11,48.4669,-81.3331,35.64,98,100,11.07
519,Valparaiso,CL,2022-10-18 19:09:10,-33.0393,-71.6273,64.63,83,0,11.5
520,Vila Do Maio,CV,2022-10-18 19:11:12,15.1333,-23.2167,81.39,85,16,10.78
521,Mendoza,AR,2022-10-18 19:10:27,-32.8908,-68.8272,54.93,82,40,11.5
522,Nkowakowa,ZA,2022-10-18 19:11:12,-23.8878,30.2871,74.64,49,89,3.58
523,Lazarev,RU,2022-10-18 19:11:13,52.225,141.5131,33.57,67,65,21.79
524,Grand-Santi,GF,2022-10-18 19:11:13,4.25,-54.3833,89.28,48,97,4.52
525,Chake Chake,TZ,2022-10-18 19:11:14,-5.2459,39.7666,74.12,83,0,9.37
526,Neiafu,TO,2022-10-18 19:11:14,-18.65,-173.9833,79.48,83,75,9.22
527,Sterling,US,2022-10-18 19:06:55,39.0062,-77.4286,55.4,46,100,18.41
528,Abidjan,CI,2022-10-18 19:11:15,5.3094,-4.0197,80.56,89,20,9.22
529,Arica,CL,2022-10-18 19:07:35,-18.475,-70.3042,74.75,63,0,14.97
530,New Ulm,US,2022-10-18 19:11:16,44.3125,-94.4605,39.43,39,0,14.97
531,Nampula,MZ,2022-10-18 19:11:16,-15.1165,39.2666,75.15,73,0,10.36
532,Lincoln,US,2022-10-18 19:07:52,40.8,-96.667,45.28,38,0,6.91
533,Karratha,AU,2022-10-18 19:11:17,-20.7377,116.8463,73.13,72,0,6.73
534,Port Said,EG,2022-10-18 19:11:17,31.2565,32.2841,74.97,64,6,4.05
535,Joshimath,IN,2022-10-18 19:06:58,30.5667,79.5667,50.32,72,34,5.53
536,Lavrentiya,RU,2022-10-18 19:11:19,65.5833,-171.0,24.4,78,5,1.57
537,Luwingu,ZM,2022-10-18 19:11:19,-10.2621,29.9271,76.32,22,14,8.86
538,Pangnirtung,CA,2022-10-18 19:11:20,66.1451,-65.7125,18.45,78,6,10.51
539,Siuna,NI,2022-10-18 19:11:20,13.7332,-84.7773,88.86,54,23,3.87
540,Katangli,RU,2022-10-18 19:12:21,51.7102,143.2326,31.3,73,13,18.86
541,Ostrovnoy,RU,2022-10-18 19:12:21,68.0531,39.5131,40.55,80,100,27.51
542,Nemuro,JP,2022-10-18 19:12:22,43.3236,145.575,43.99,81,10,14.52
543,Tura,IN,2022-10-18 19:08:29,25.5198,90.2201,68.25,87,0,3.91
544,Bloomsburg,US,2022-10-18 19:12:22,41.0037,-76.4549,50.7,65,100,1.01
545,Kumylzhenskaya,RU,2022-10-18 19:12:23,49.8809,42.5898,54.99,45,100,16.51
546,Ipixuna,BR,2022-10-18 19:12:23,-1.7625,-48.8043,82.58,76,100,0.83
547,Banda Aceh,ID,2022-10-18 19:12:24,5.5577,95.3222,78.98,82,100,14.65
548,Hohhot,CN,2022-10-18 19:12:24,40.8106,111.6522,41.29,29,0,2.66
549,Myingyan,MM,2022-10-18 19:12:25,21.4667,95.3833,75.65,89,57,3.96
550,Fredericton,CA,2022-10-18 19:12:25,45.9454,-66.6656,65.01,85,100,11.5
551,Brzesko,PL,2022-10-18 19:12:26,49.9691,20.6061,62.58,76,72,5.86
552,Gat,IL,2022-10-18 19:12:26,31.61,34.7642,74.08,100,3,4.29
553,Yazoo City,US,2022-10-18 19:12:26,32.8551,-90.4056,53.71,19,0,14.76
554,Russell,US,2022-10-18 19:12:28,32.3502,-85.1999,56.8,23,69,12.3
555,Abu Samrah,SY,2022-10-18 19:12:28,35.3029,37.1841,69.48,63,0,6.69
556,Batagay-Alyta,RU,2022-10-18 19:12:29,67.8006,130.4114,-2.38,90,26,4.36
557,Marshall,US,2022-10-18 19:12:30,34.3834,-86.3333,52.32,46,40,16.11
558,Amarante,BR,2022-10-18 19:12:30,-6.2411,-42.8547,102.96,17,60,7.78
559,Alice Springs,AU,2022-10-18 19:12:30,-23.7,133.8833,60.35,72,0,10.36
560,Nara,JP,2022-10-18 19:12:31,34.6851,135.8049,54.5,66,0,0.6
561,Salisbury,GB,2022-10-18 19:12:31,51.0693,-1.7957,61.02,76,75,11.5
562,Shiraz,IR,2022-10-18 19:11:55,29.6036,52.5388,62.04,25,99,0.0
563,High Prairie,CA,2022-10-18 19:09:40,55.4334,-116.4858,66.51,28,0,7.9
564,Kichera,RU,2022-10-18 19:12:33,55.9375,110.0997,32.92,97,100,3.09
565,Tipuani,BO,2022-10-18 19:12:34,-15.5648,-68.0185,83.79,59,70,3.29
566,Trinidad,BO,2022-10-18 19:10:24,-14.8333,-64.9,78.78,94,40,17.27
567,Rosario,AR,2022-10-18 19:09:38,-32.9468,-60.6393,75.11,54,100,11.5
568,Celestun,MX,2022-10-18 19:08:08,20.8667,-90.4,81.28,75,100,3.56
569,Alta Floresta,BR,2022-10-18 19:12:35,-9.8756,-56.0861,91.51,42,100,4.94
570,Bonnyville,CA,2022-10-18 19:12:36,54.2668,-110.735,63.72,24,100,6.73
571,Nalut,LY,2022-10-18 19:12:36,30.3333,10.85,70.92,35,0,9.93
572,Briancon,FR,2022-10-18 19:08:16,44.9,6.65,57.36,80,2,2.15
573,Renfrew,GB,2022-10-18 19:12:37,55.872,-4.3925,52.52,81,100,9.22
574,Polunochnoye,RU,2022-10-18 19:12:37,60.8697,60.4153,38.21,92,100,6.22
575,General Roca,AR,2022-10-18 19:12:38,-39.0333,-67.5833,77.63,33,88,18.32
576,Erzin,TR,2022-10-18 19:12:38,36.9559,36.2,68.92,82,12,1.79
577,Nouakchott,MR,2022-10-18 19:08:40,18.0858,-15.9785,85.93,61,100,7.65
578,Peno,RU,2022-10-18 19:12:39,56.9262,32.7426,42.8,92,100,4.65
579,Vypolzovo,RU,2022-10-18 19:12:39,57.8767,33.6986,42.64,94,100,6.29
580,Sunrise Manor,US,2022-10-18 19:08:44,36.2111,-115.0731,84.29,17,0,11.5
581,Benidorm,ES,2022-10-18 19:12:40,38.5382,-0.131,74.41,88,100,6.69
